# 01:time 02:total_time 03:iteration 04:total_iteration 05:X 06:Y 007:Z
 0.0000000000000000E+000 0.0000000000000000E+000       0      0   1.9999999999999998E-002 0.0000000000000000E+000  1.0000000000000000E+000
  4.4887848914605443E+000  4.4887848914605443E+000    1430   1430   1.9999999999999998E-002 0.0000000000000000E+000  7.6447039478594707E-001
  4.5194251930963096E+000  4.5194251930963096E+000    1440   1440   1.9999999999999998E-002 0.0000000000000000E+000  7.6796289012249445E-001
  4.5502484982806850E+000  4.5502484982806850E+000    1450   1450   1.9999999999999998E-002 0.0000000000000000E+000  7.3732700024332986E-001
  4.5813952979780090E+000  4.5813952979780090E+000    1460   1460   1.9999999999999998E-002 0.0000000000000000E+000  7.2996938132590383E-001
  4.6126343777389804E+000  4.6126343777389804E+000    1470   1470   1.9999999999999998E-002 0.0000000000000000E+000  7.5345415954500358E-001
  4.6435875242018163E+000  4.6435875242018163E+000    1480   1480   1.9999999999999998E-002 0.0000000000000000E+000  7.5989988271211519E-001
  4.6743091463333978E+000  4.6743091463333978E+000    1490   1490   1.9999999999999998E-002 0.0000000000000000E+000  7.6490094333601668E-001
  4.7049009630091847E+000  4.7049009630091847E+000    1500   1500   1.9999999999999998E-002 0.0000000000000000E+000  7.9083445831144398E-001
  4.7354875435675243E+000  4.7354875435675243E+000    1510   1510   1.9999999999999998E-002 0.0000000000000000E+000  7.6248537700456999E-001
  4.7661939015060763E+000  4.7661939015060763E+000    1520   1520   1.9999999999999998E-002 0.0000000000000000E+000  7.3224961160830090E-001
  4.7971247088976411E+000  4.7971247088976411E+000    1530   1530   1.9999999999999998E-002 0.0000000000000000E+000  7.4599849512922258E-001
  4.8279836955559671E+000  4.8279836955559671E+000    1540   1540   1.9999999999999998E-002 0.0000000000000000E+000  7.7141431906809989E-001
  4.8584990447992399E+000  4.8584990447992399E+000    1550   1550   1.9999999999999998E-002 0.0000000000000000E+000  7.6756231590723720E-001
  4.8888443319203078E+000  4.8888443319203078E+000    1560   1560   1.9999999999999998E-002 0.0000000000000000E+000  8.0130419464345070E-001
  4.9192164056777887E+000  4.9192164056777887E+000    1570   1570   1.9999999999999998E-002 0.0000000000000000E+000  7.8766321150910858E-001
  4.9498052516521440E+000  4.9498052516521440E+000    1580   1580   1.9999999999999998E-002 0.0000000000000000E+000  7.3489381616057558E-001
  4.9807670743415251E+000  4.9807670743415251E+000    1590   1590   1.9999999999999998E-002 0.0000000000000000E+000  7.2097656301279826E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   1.9999999999999998E-002 0.0000000000000000E+000  7.5738293387760391E-001
  5.0427999908633909E+000  5.0427999908633909E+000    1610   1610   1.9999999999999998E-002 0.0000000000000000E+000  7.7581658395610864E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   1.9999999999999998E-002 0.0000000000000000E+000  7.9179560865548204E-001
  5.1039135951638918E+000  5.1039135951638918E+000    1630   1630   1.9999999999999998E-002 0.0000000000000000E+000  8.1193942216714951E-001
  5.1344113359545797E+000  5.1344113359545797E+000    1640   1640   1.9999999999999998E-002 0.0000000000000000E+000  7.6386690661772203E-001
  5.1650500146799762E+000  5.1650500146799762E+000    1650   1650   1.9999999999999998E-002 0.0000000000000000E+000  7.2413420198677442E-001
  5.1959329234224513E+000  5.1959329234224513E+000    1660   1660   1.9999999999999998E-002 0.0000000000000000E+000  7.4397664324554835E-001
  5.2266363103439470E+000  5.2266363103439470E+000    1670   1670   1.9999999999999998E-002 0.0000000000000000E+000  7.8034861436018427E-001
  5.2569943307473909E+000  5.2569943307473909E+000    1680   1680   1.9999999999999998E-002 0.0000000000000000E+000  7.8446517984366099E-001
  5.2871954988399787E+000  5.2871954988399787E+000    1690   1690   1.9999999999999998E-002 0.0000000000000000E+000  8.2187604498462896E-001
  5.3174476719545307E+000  5.3174476719545307E+000    1700   1700   1.9999999999999998E-002 0.0000000000000000E+000  7.9096626531098124E-001
  5.3479484206990335E+000  5.3479484206990335E+000    1710   1710   1.9999999999999998E-002 0.0000000000000000E+000  7.2814925274716717E-001
  5.3788576988450884E+000  5.3788576988450884E+000    1720   1720   1.9999999999999998E-002 0.0000000000000000E+000  7.1569988922014484E-001
  5.4099714728115086E+000  5.4099714728115086E+000    1730   1730   1.9999999999999998E-002 0.0000000000000000E+000  7.6107760006534057E-001
  5.4407752702957985E+000  5.4407752702957985E+000    1740   1740   1.9999999999999998E-002 0.0000000000000000E+000  7.8383537454553575E-001
  5.4713353009689589E+000  5.4713353009689589E+000    1750   1750   1.9999999999999998E-002 0.0000000000000000E+000  8.0977549782224720E-001
  5.5017757832970719E+000  5.5017757832970719E+000    1760   1760   1.9999999999999998E-002 0.0000000000000000E+000  8.1785280518114067E-001
  5.5322397901560247E+000  5.5322397901560247E+000    1770   1770   1.9999999999999998E-002 0.0000000000000000E+000  7.5824668616189132E-001
  5.5628654092439724E+000  5.5628654092439724E+000    1780   1780   1.9999999999999998E-002 0.0000000000000000E+000  7.1863768963190057E-001
  5.5937278064379798E+000  5.5937278064379798E+000    1790   1790   1.9999999999999998E-002 0.0000000000000000E+000  7.4626596338478057E-001
  5.6243240160418279E+000  5.6243240160418279E+000    1800   1800   1.9999999999999998E-002 0.0000000000000000E+000  7.8564272923902223E-001
  5.6545894079545035E+000  5.6545894079545035E+000    1810   1810   1.9999999999999998E-002 0.0000000000000000E+000  7.9625524136871641E-001
  5.6847218725271098E+000  5.6847218725271098E+000    1820   1820   1.9999999999999998E-002 0.0000000000000000E+000  8.3078647504489726E-001
  5.7149341557268913E+000  5.7149341557268913E+000    1830   1830   1.9999999999999998E-002 0.0000000000000000E+000  7.8598562396445359E-001
  5.7454250126587842E+000  5.7454250126587842E+000    1840   1840   1.9999999999999998E-002 0.0000000000000000E+000  7.2095447422803102E-001
  5.7763513384642584E+000  5.7763513384642584E+000    1850   1850   1.9999999999999998E-002 0.0000000000000000E+000  7.1580286064981732E-001
  5.8074206871245639E+000  5.8074206871245639E+000    1860   1860   1.9999999999999998E-002 0.0000000000000000E+000  7.6708945744187158E-001
  5.8381711075923510E+000  5.8381711075923510E+000    1870   1870   1.9999999999999998E-002 0.0000000000000000E+000  7.8849694961713989E-001
  5.8686883679472936E+000  5.8686883679472936E+000    1880   1880   1.9999999999999998E-002 0.0000000000000000E+000  8.2162728765696702E-001
  5.8991031428194480E+000  5.8991031428194480E+000    1890   1890   1.9999999999999998E-002 0.0000000000000000E+000  8.1555294240566365E-001
  5.9295615998060950E+000  5.9295615998060950E+000    1900   1900   1.9999999999999998E-002 0.0000000000000000E+000  7.5001308752229647E-001
  5.9602016872948562E+000  5.9602016872948562E+000    1910   1910   1.9999999999999998E-002 0.0000000000000000E+000  7.1633424664318461E-001
  5.9910493893692606E+000  5.9910493893692606E+000    1920   1920   1.9999999999999998E-002 0.0000000000000000E+000  7.5215900686043770E-001
  6.0215640281197906E+000  6.0215640281197906E+000    1930   1930   1.9999999999999998E-002 0.0000000000000000E+000  7.8897208710061059E-001
  6.0517705687547982E+000  6.0517705687547982E+000    1940   1940   1.9999999999999998E-002 0.0000000000000000E+000  8.0592832955717703E-001
  6.0818731332937092E+000  6.0818731332937092E+000    1950   1950   1.9999999999999998E-002 0.0000000000000000E+000  8.3258176772392396E-001
  6.1120861507576087E+000  6.1120861507576087E+000    1960   1960   1.9999999999999998E-002 0.0000000000000000E+000  7.7711628636326803E-001
  6.1426062224122555E+000  6.1426062224122555E+000    1970   1970   1.9999999999999998E-002 0.0000000000000000E+000  7.1460154994575919E-001
  6.1735834584963669E+000  6.1735834584963669E+000    1980   1980   1.9999999999999998E-002 0.0000000000000000E+000  7.1965112636551031E-001
  6.2046019289159248E+000  6.2046019289159248E+000    1990   1990   1.9999999999999998E-002 0.0000000000000000E+000  7.7383933927517816E-001
  6.2353055473470933E+000  6.2353055473470933E+000    2000   2000   1.9999999999999998E-002 0.0000000000000000E+000  7.9207483066241488E-001
  6.2657910577560071E+000  6.2657910577560071E+000    2010   2010   1.9999999999999998E-002 0.0000000000000000E+000  8.2927535566704388E-001
  6.2961939714069732E+000  6.2961939714069732E+000    2020   2020   1.9999999999999998E-002 0.0000000000000000E+000  8.0897258966792389E-001
  6.3266617297721845E+000  6.3266617297721845E+000    2030   2030   1.9999999999999998E-002 0.0000000000000000E+000  7.4123790716014648E-001
  6.3573302407697065E+000  6.3573302407697065E+000    2040   2040   1.9999999999999998E-002 0.0000000000000000E+000  7.1665683669414237E-001
  6.3881544913674357E+000  6.3881544913674357E+000    2050   2050   1.9999999999999998E-002 0.0000000000000000E+000  7.5971428932426618E-001
  6.4186017148585321E+000  6.4186017148585321E+000    2060   2060   1.9999999999999998E-002 0.0000000000000000E+000  7.9079676207358655E-001
  6.4487675207203514E+000  6.4487675207203514E+000    2070   2070   1.9999999999999998E-002 0.0000000000000000E+000  8.1475206813823604E-001
  6.4788604379688221E+000  6.4788604379688221E+000    2080   2080   1.9999999999999998E-002 0.0000000000000000E+000  8.2998176061504302E-001
