# 01:time 02:total_time 03:iteration 04:total_iteration 05:X 06:Y 007:U_MEAN(1) 008:U_MEAN(2) 009:U_MEAN(mag)
  4.9028368698366602E-001  4.9028368698366602E-001     170    170   1.9999999999999998E-002 0.0000000000000000E+000   2.5274062131555115E-002  7.6006739411124488E-004  2.5285488309963470E-002
  5.2131300323688076E-001  5.2131300323688076E-001     180    180   1.9999999999999998E-002 0.0000000000000000E+000   1.9640466112245816E-002  7.3006396126447334E-004  1.9654030184514663E-002
  5.5241931963130195E-001  5.5241931963130195E-001     190    190   1.9999999999999998E-002 0.0000000000000000E+000   1.4636937200124611E-002  6.9983142561791851E-004  1.4653658062909551E-002
  5.8359815749409058E-001  5.8359815749409058E-001     200    200   1.9999999999999998E-002 0.0000000000000000E+000   1.0202055823974842E-002  6.6950666680478168E-004  1.0224000303814309E-002
  6.1484422678117809E-001  6.1484422678117809E-001     210    210   1.9999999999999998E-002 0.0000000000000000E+000   6.2778757135367806E-003  6.3889628465489600E-004  6.3103020480132938E-003
  6.4615092377297624E-001  6.4615092377297624E-001     220    220   1.9999999999999998E-002 0.0000000000000000E+000   2.8107078247116351E-003  6.0769839654040707E-004  2.8756522420231886E-003
  6.7750979095475818E-001  6.7750979095475818E-001     230    230   1.9999999999999998E-002 0.0000000000000000E+000  -2.4869248659221154E-004  5.7568964598136478E-004  6.2710965658134014E-004
  7.0891161338693544E-001  7.0891161338693544E-001     240    240   1.9999999999999998E-002 0.0000000000000000E+000  -2.9453566864962414E-003  5.4285981003625112E-004  2.9949662408849814E-003
  7.4034952915799543E-001  7.4034952915799543E-001     250    250   1.9999999999999998E-002 0.0000000000000000E+000  -5.3204891026218419E-003  5.0948022875468099E-004  5.3448268816314055E-003
  7.7182080390241250E-001  7.7182080390241250E-001     260    260   1.9999999999999998E-002 0.0000000000000000E+000  -7.4116224243363904E-003  4.7610427015024212E-004  7.4268985611075457E-003
  8.0332480168193391E-001  8.0332480168193391E-001     270    270   1.9999999999999998E-002 0.0000000000000000E+000  -9.2525277376393990E-003  4.4351161451135467E-004  9.2631513043884208E-003
  8.3486022318965815E-001  8.3486022318965815E-001     280    280   1.9999999999999998E-002 0.0000000000000000E+000  -1.0873263649544700E-002  4.1261269780933593E-004  1.0881089634356646E-002
  8.6642502215709438E-001  8.6642502215709438E-001     290    290   1.9999999999999998E-002 0.0000000000000000E+000  -1.2300527074174520E-002  3.8432874393397881E-004  1.2306529766181621E-002
  8.9801751542614507E-001  8.9801751542614507E-001     300    300   1.9999999999999998E-002 0.0000000000000000E+000  -1.3558083520386419E-002  3.5946093084539123E-004  1.3562847816980696E-002
  9.2963641990341798E-001  9.2963641990341798E-001     310    310   1.9999999999999998E-002 0.0000000000000000E+000  -1.4667098009560275E-002  3.3856218232244903E-004  1.4671005022606527E-002
  9.6128044439847375E-001  9.6128044439847375E-001     320    320   1.9999999999999998E-002 0.0000000000000000E+000  -1.5646388127389398E-002  3.2183064828347989E-004  1.5649697645612405E-002
  9.9294834175721788E-001  9.9294834175721788E-001     330    330   1.9999999999999998E-002 0.0000000000000000E+000  -1.6512643187491191E-002  3.0904822556157482E-004  1.6515534985071540E-002
  1.0246390002544900E+000  1.0246390002544900E+000     340    340   1.9999999999999998E-002 0.0000000000000000E+000  -1.7280611988514325E-002  2.9958046944394279E-004  1.7283208589705130E-002
  1.0563513191119755E+000  1.0563513191119755E+000     350    350   1.9999999999999998E-002 0.0000000000000000E+000  -1.7963269195535527E-002  2.9244124887879102E-004  1.7965649503297154E-002
  1.0880841365626616E+000  1.0880841365626616E+000     360    360   1.9999999999999998E-002 0.0000000000000000E+000  -1.8571976396081256E-002  2.8641517006795083E-004  1.8574184797892055E-002
  1.1198362559333920E+000  1.1198362559333920E+000     370    370   1.9999999999999998E-002 0.0000000000000000E+000  -1.9116640648778545E-002  2.8022251385595708E-004  1.9118694368387291E-002
  1.1516064505913583E+000  1.1516064505913583E+000     380    380   1.9999999999999998E-002 0.0000000000000000E+000  -1.9605866968471431E-002  2.7270379617261002E-004  1.9607763435584541E-002
  1.1833934694661887E+000  1.1833934694661887E+000     390    390   1.9999999999999998E-002 0.0000000000000000E+000  -2.0047102804633700E-002  2.6299684058888024E-004  2.0048827850967052E-002
  1.2151960883614543E+000  1.2151960883614543E+000     400    400   1.9999999999999998E-002 0.0000000000000000E+000  -2.0446772901427534E-002  2.5067906035801716E-004  2.0448309516286506E-002
  1.2470131760826095E+000  1.2470131760826095E+000     410    410   1.9999999999999998E-002 0.0000000000000000E+000  -2.0810402878103313E-002  2.3585120146260116E-004  2.0811739325154974E-002
  1.2788437450123186E+000  1.2788437450123186E+000     420    420   1.9999999999999998E-002 0.0000000000000000E+000  -2.1142730794463160E-002  2.1914590571321235E-004  2.1143866495396053E-002
  1.3106869875861439E+000  1.3106869875861439E+000     430    430   1.9999999999999998E-002 0.0000000000000000E+000  -2.1447807237699119E-002  2.0165461040322010E-004  2.1448755206011269E-002
  1.3425423019333566E+000  1.3425423019333566E+000     440    440   1.9999999999999998E-002 0.0000000000000000E+000  -2.1729085093019402E-002  1.8477818062003958E-004  2.1729870730303741E-002
  1.3744092995964323E+000  1.3744092995964323E+000     450    450   1.9999999999999998E-002 0.0000000000000000E+000  -2.1989500050404076E-002  1.7001882095116746E-004  2.1990157317904719E-002
  1.4062877868575165E+000  1.4062877868575165E+000     460    460   1.9999999999999998E-002 0.0000000000000000E+000  -2.2231543063586665E-002  1.5874117322656731E-004  2.2232109790755032E-002
  1.4381777165625637E+000  1.4381777165625637E+000     470    470   1.9999999999999998E-002 0.0000000000000000E+000  -2.2457325638124112E-002  1.5193728671636312E-004  2.2457839605710994E-002
  1.4700791159309051E+000  1.4700791159309051E+000     480    480   1.9999999999999998E-002 0.0000000000000000E+000  -2.2668638581000095E-002  1.5003217827476634E-004  2.2669135068866741E-002
  1.5019919994113408E+000  1.5019919994113408E+000     490    490   1.9999999999999998E-002 0.0000000000000000E+000  -2.2867003949671835E-002  1.5276331083334602E-004  2.2867514212599586E-002
  1.5339162794352878E+000  1.5339162794352878E+000     500    500   1.9999999999999998E-002 0.0000000000000000E+000  -2.3053719619355952E-002  1.5915867243179300E-004  2.3054269014021846E-002
  1.5658516878701576E+000  1.5658516878701576E+000     510    510   1.9999999999999998E-002 0.0000000000000000E+000  -2.3229896153644737E-002  1.6762489261166544E-004  2.3230500929031681E-002
  1.5977977207034930E+000  1.5977977207034930E+000     520    520   1.9999999999999998E-002 0.0000000000000000E+000  -2.3396486932255085E-002  1.7614087810246454E-004  2.3397149962765162E-002
  1.6297536176023399E+000  1.6297536176023399E+000     530    530   1.9999999999999998E-002 0.0000000000000000E+000  -2.3554313711198227E-002  1.8253602748442890E-004  2.3555020989310766E-002
  1.6617183853056332E+000  1.6617183853056332E+000     540    540   1.9999999999999998E-002 0.0000000000000000E+000  -2.3704090348960291E-002  1.8481699307180202E-004  2.3704810832246701E-002
  1.6936908666824450E+000  1.6936908666824450E+000     550    550   1.9999999999999998E-002 0.0000000000000000E+000  -2.3846446095681712E-002  1.8149629412635658E-004  2.3847136773605237E-002
  1.7256698493442930E+000  1.7256698493442930E+000     560    560   1.9999999999999998E-002 0.0000000000000000E+000  -2.3981947491459951E-002  1.7187147247718677E-004  2.3982563359369941E-002
  1.7576541998158616E+000  1.7576541998158616E+000     570    570   1.9999999999999998E-002 0.0000000000000000E+000  -2.4111115705089907E-002  1.5620658263480875E-004  2.4111621700762713E-002
  1.7896430040793720E+000  1.7896430040793720E+000     580    580   1.9999999999999998E-002 0.0000000000000000E+000  -2.4234435693820599E-002  1.3577884582107282E-004  2.4234816056510486E-002
  1.8216356929703447E+000  1.8216356929703447E+000     590    590   1.9999999999999998E-002 0.0000000000000000E+000  -2.4352355604837878E-002  1.1277108376658908E-004  2.4352616714057910E-002
  1.8536321303592071E+000  1.8536321303592071E+000     600    600   1.9999999999999998E-002 0.0000000000000000E+000  -2.4465278875891605E-002  9.0012870640734821E-005  2.4465444463406527E-002
  1.8856326448198348E+000  1.8856326448198348E+000     610    610   1.9999999999999998E-002 0.0000000000000000E+000  -2.4573554946520292E-002  7.0596731263408889E-005  2.4573656354073909E-002
  1.9176379916583488E+000  1.9176379916583488E+000     620    620   1.9999999999999998E-002 0.0000000000000000E+000  -2.4677475731254618E-002  5.7417115327806289E-005  2.4677542527403195E-002
  1.9496492414941082E+000  1.9496492414941082E+000     630    630   1.9999999999999998E-002 0.0000000000000000E+000  -2.4777282552407497E-002  5.2695706754021127E-005  2.4777338588301756E-002
  1.9816676047293462E+000  1.9816676047293462E+000     640    640   1.9999999999999998E-002 0.0000000000000000E+000  -2.4873182387927150E-002  5.7564770554110635E-005  2.4873248999796917E-002
  2.0136942129793165E+000  2.0136942129793165E+000     650    650   1.9999999999999998E-002 0.0000000000000000E+000  -2.4965366509978084E-002  7.1778087393327822E-005  2.4965469694587465E-002
  2.0457298874213130E+000  2.0457298874213130E+000     660    660   1.9999999999999998E-002 0.0000000000000000E+000  -2.5054021784592683E-002  9.3606517857681179E-005  2.5054196649723774E-002
  2.0777749282091355E+000  2.0777749282091355E+000     670    670   1.9999999999999998E-002 0.0000000000000000E+000  -2.5139328034059769E-002  1.1995306364176754E-004  2.5139614212265475E-002
  2.1098289597710402E+000  2.1098289597710402E+000     680    680   1.9999999999999998E-002 0.0000000000000000E+000  -2.5221443180819180E-002  1.4669295444060274E-004  2.5221869774982441E-002
  2.1418908630793080E+000  2.1418908630793080E+000     690    690   1.9999999999999998E-002 0.0000000000000000E+000  -2.5300487091264542E-002  1.6921094414484585E-004  2.5301052930636345E-002
  2.1739588184222502E+000  2.1739588184222502E+000     700    700   1.9999999999999998E-002 0.0000000000000000E+000  -2.5376539381843912E-002  1.8307423771214816E-004  2.5377199750460821E-002
  2.2060304681974396E+000  2.2060304681974396E+000     710    710   1.9999999999999998E-002 0.0000000000000000E+000  -2.5449661236686393E-002  1.8475012270734382E-004  2.5450331818464340E-002
  2.2381031913996789E+000  2.2381031913996789E+000     720    720   1.9999999999999998E-002 0.0000000000000000E+000  -2.5519937472542317E-002  1.7225855616540714E-004  2.5520518835098977E-002
  2.2701744600311943E+000  2.2701744600311943E+000     730    730   1.9999999999999998E-002 0.0000000000000000E+000  -2.5587519490887387E-002  1.4564805498179840E-004  2.5587934012976933E-002
  2.3022422289133701E+000  2.3022422289133701E+000     740    740   1.9999999999999998E-002 0.0000000000000000E+000  -2.5652642486122507E-002  1.0720169005672386E-004  2.5652866481607246E-002
  2.3343052996781468E+000  2.3343052996781468E+000     750    750   1.9999999999999998E-002 0.0000000000000000E+000  -2.5715598359680607E-002  6.1316027615851256E-005  2.5715671460252607E-002
  2.3663635945808381E+000  2.3663635945808381E+000     760    760   1.9999999999999998E-002 0.0000000000000000E+000  -2.5776667165242237E-002  1.4041819013167780E-005  2.5776670989876846E-002
  2.3984182848783581E+000  2.3984182848783581E+000     770    770   1.9999999999999998E-002 0.0000000000000000E+000  -2.5836036042237404E-002 -2.7677004769989808E-005  2.5836050866809796E-002
  2.4304717355660643E+000  2.4304717355660643E+000     780    780   1.9999999999999998E-002 0.0000000000000000E+000  -2.5893749045684937E-002 -5.6983828032216310E-005  2.5893811747163968E-002
  2.4625272524003736E+000  2.4625272524003736E+000     790    790   1.9999999999999998E-002 0.0000000000000000E+000  -2.5949723111728673E-002 -6.8185911054719623E-005  2.5949812694773957E-002
  2.4945886463555795E+000  2.4945886463555795E+000     800    800   1.9999999999999998E-002 0.0000000000000000E+000  -2.6003832721521402E-002 -5.7772337102660236E-005  2.6003896897422924E-002
  2.5266596577429369E+000  2.5266596577429369E+000     810    810   1.9999999999999998E-002 0.0000000000000000E+000  -2.6056023432722770E-002 -2.5208099094733724E-005  2.6056035626604021E-002
  2.5587433078158081E+000  2.5587433078158081E+000     820    820   1.9999999999999998E-002 0.0000000000000000E+000  -2.6106387092766349E-002  2.6642292634285533E-005  2.6106400687362367E-002
  2.5908412660772852E+000  2.5908412660772852E+000     830    830   1.9999999999999998E-002 0.0000000000000000E+000  -2.6155140715498830E-002  9.1563924684956194E-005  2.6155300988515661E-002
  2.6229533327214231E+000  2.6229533327214231E+000     840    840   1.9999999999999998E-002 0.0000000000000000E+000  -2.6202499494346258E-002  1.6055896079732516E-004  2.6202991411880973E-002
  2.6550771363602425E+000  2.6550771363602425E+000     850    850   1.9999999999999998E-002 0.0000000000000000E+000  -2.6248502839665976E-002  2.2291870622420995E-004  2.6249449405150144E-002
  2.6872081326570529E+000  2.6872081326570529E+000     860    860   1.9999999999999998E-002 0.0000000000000000E+000  -2.6292904045230938E-002  2.6771740296879946E-004  2.6294266974752762E-002
  2.7193399562221856E+000  2.7193399562221856E+000     870    870   1.9999999999999998E-002 0.0000000000000000E+000  -2.6335227592829464E-002  2.8555420515821641E-004  2.6336775686674513E-002
  2.7514651263664506E+000  2.7514651263664506E+000     880    880   1.9999999999999998E-002 0.0000000000000000E+000  -2.6375013474398936E-002  2.7027170293531352E-004  2.6376398210675637E-002
  2.7835760431976463E+000  2.7835760431976463E+000     890    890   1.9999999999999998E-002 0.0000000000000000E+000  -2.6412141112632085E-002  2.2032725852467187E-004  2.6413060069867695E-002
  2.8156661455863476E+000  2.8156661455863476E+000     900    900   1.9999999999999998E-002 0.0000000000000000E+000  -2.6447040785968560E-002  1.3953754510875546E-004  2.6447408891253969E-002
  2.8477310531489843E+000  2.8477310531489843E+000     910    910   1.9999999999999998E-002 0.0000000000000000E+000  -2.6480626086103371E-002  3.7042664742162294E-005  2.6480651994825006E-002
  2.8797694935020711E+000  2.8797694935020711E+000     920    920   1.9999999999999998E-002 0.0000000000000000E+000  -2.6513913171129361E-002 -7.3532954861384292E-005  2.6514015138066842E-002
  2.9117838320840530E+000  2.9117838320840530E+000     930    930   1.9999999999999998E-002 0.0000000000000000E+000  -2.6547473153848937E-002 -1.7567256343363110E-004  2.6548054386411696E-002
  2.9437800715439328E+000  2.9437800715439328E+000     940    940   1.9999999999999998E-002 0.0000000000000000E+000  -2.6581014485356124E-002 -2.5222024707126933E-004  2.6582211084177043E-002
  2.9757672603692100E+000  2.9757672603692100E+000     950    950   1.9999999999999998E-002 0.0000000000000000E+000  -2.6613409698766323E-002 -2.8809671311662210E-004  2.6614969012014615E-002
  3.0077563308100772E+000  3.0077563308100772E+000     960    960   1.9999999999999998E-002 0.0000000000000000E+000  -2.6643272218061788E-002 -2.7307571457090942E-004  2.6644671602998442E-002
  3.0397584629986380E+000  3.0397584629986380E+000     970    970   1.9999999999999998E-002 0.0000000000000000E+000  -2.6669819745482459E-002 -2.0406706409475643E-004  2.6670600454867421E-002
  3.0717831381049376E+000  3.0717831381049376E+000     980    980   1.9999999999999998E-002 0.0000000000000000E+000  -2.6693498547706915E-002 -8.6435363073885902E-005  2.6693638489131092E-002
  3.1038361072814355E+000  3.1038361072814355E+000     990    990   1.9999999999999998E-002 0.0000000000000000E+000  -2.6715897622868163E-002  6.5850328338630443E-005  2.6715978777902096E-002
  3.1359175713902627E+000  3.1359175713902627E+000    1000   1000   1.9999999999999998E-002 0.0000000000000000E+000  -2.6738810030409587E-002  2.3126270993138722E-004  2.6739810101856313E-002
  3.1680209328017689E+000  3.1680209328017689E+000    1010   1010   1.9999999999999998E-002 0.0000000000000000E+000  -2.6762789418948993E-002  3.8307455212772595E-004  2.6765530885739892E-002
  3.2001325125401804E+000  3.2001325125401804E+000    1020   1020   1.9999999999999998E-002 0.0000000000000000E+000  -2.6786125487009870E-002  4.9328068988622817E-004  2.6790667114591499E-002
  3.2322325640972104E+000  3.2322325640972104E+000    1030   1030   1.9999999999999998E-002 0.0000000000000000E+000  -2.6805346298073438E-002  5.3790357839251656E-004  2.6810742817372421E-002
  3.2642977188099218E+000  3.2642977188099218E+000    1040   1040   1.9999999999999998E-002 0.0000000000000000E+000  -2.6817386603131336E-002  5.0240635502070194E-004  2.6822092318970440E-002
  3.2963046687533834E+000  3.2963046687533834E+000    1050   1050   1.9999999999999998E-002 0.0000000000000000E+000  -2.6822000352927455E-002  3.8539418798976928E-004  2.6824768994579932E-002
  3.3282345128186046E+000  3.3282345128186046E+000    1060   1060   1.9999999999999998E-002 0.0000000000000000E+000  -2.6822629019992407E-002  1.9967604351724695E-004  2.6823372235170088E-002
  3.3600769026865644E+000  3.3600769026865644E+000    1070   1070   1.9999999999999998E-002 0.0000000000000000E+000  -2.6824977013447530E-002 -2.8935487262318190E-005  2.6824992619466114E-002
  3.3918330365027973E+000  3.3918330365027973E+000    1080   1080   1.9999999999999998E-002 0.0000000000000000E+000  -2.6833690655465147E-002 -2.6437849914281303E-004  2.6834993016283914E-002
  3.4235167216516662E+000  3.4235167216516662E+000    1090   1090   1.9999999999999998E-002 0.0000000000000000E+000  -2.6848629560834895E-002 -4.6487259451024076E-004  2.6852653794812613E-002
  3.4551531287546830E+000  3.4551531287546830E+000    1100   1100   1.9999999999999998E-002 0.0000000000000000E+000  -2.6863791706516946E-002 -5.9022267868560174E-004  2.6870274796911988E-002
  3.4867753121515834E+000  3.4867753121515834E+000    1110   1110   1.9999999999999998E-002 0.0000000000000000E+000  -2.6871277538143476E-002 -6.1087204338350682E-004  2.6878220201220943E-002
  3.5184189141902320E+000  3.5184189141902320E+000    1120   1120   1.9999999999999998E-002 0.0000000000000000E+000  -2.6867535136035636E-002 -5.1485158209476322E-004  2.6872467628368164E-002
  3.5501156664200537E+000  3.5501156664200537E+000    1130   1130   1.9999999999999998E-002 0.0000000000000000E+000  -2.6856465403326752E-002 -3.1046625217988625E-004  2.6858259870174565E-002
  3.5818864538270815E+000  3.5818864538270815E+000    1140   1140   1.9999999999999998E-002 0.0000000000000000E+000  -2.6847341667643869E-002 -2.6030605367162515E-005  2.6847354286998608E-002
  3.6137349958136093E+000  3.6137349958136093E+000    1150   1150   1.9999999999999998E-002 0.0000000000000000E+000  -2.6848253329674118E-002  2.9171996843083988E-004  2.6849838126036043E-002
  3.6456436844966217E+000  3.6456436844966217E+000    1160   1160   1.9999999999999998E-002 0.0000000000000000E+000  -2.6857132226223461E-002  5.8195038933112943E-004  2.6863436445706150E-002
  3.6775735161908449E+000  3.6775735161908449E+000    1170   1170   1.9999999999999998E-002 0.0000000000000000E+000  -2.6859141185150856E-002  7.8205918917689594E-004  2.6870524404619331E-002
  3.7094696840740897E+000  3.7094696840740897E+000    1180   1180   1.9999999999999998E-002 0.0000000000000000E+000  -2.6839492156411686E-002  8.4599959412565741E-004  2.6852822096147455E-002
  3.7412727725445980E+000  3.7412727725445980E+000    1190   1190   1.9999999999999998E-002 0.0000000000000000E+000  -2.6798041239780379E-002  7.5536250877769886E-004  2.6808684913822924E-002
  3.7729330520782626E+000  3.7729330520782626E+000    1200   1200   1.9999999999999998E-002 0.0000000000000000E+000  -2.6749589669363436E-002  5.2078431552834913E-004  2.6754658730445721E-002
  3.8044236007326288E+000  3.8044236007326288E+000    1210   1210   1.9999999999999998E-002 0.0000000000000000E+000  -2.6714269456891042E-002  1.7989208422398115E-004  2.6714875140590641E-002
  3.8357481440598860E+000  3.8357481440598860E+000    1220   1220   1.9999999999999998E-002 0.0000000000000000E+000  -2.6703683386809879E-002 -2.0577620577042590E-004  2.6704476221597142E-002
  3.8669415262847337E+000  3.8669415262847337E+000    1230   1230   1.9999999999999998E-002 0.0000000000000000E+000  -2.6706595376523560E-002 -5.5791726310677152E-004  2.6712422358854359E-002
  3.8980632734660902E+000  3.8980632734660902E+000    1240   1240   1.9999999999999998E-002 0.0000000000000000E+000  -2.6693420725799952E-002 -8.0159488575910167E-004  2.6705453832605834E-002
  3.9291864589528504E+000  3.9291864589528504E+000    1250   1250   1.9999999999999998E-002 0.0000000000000000E+000  -2.6647151780777802E-002 -8.8681679373243227E-004  2.6661904321586922E-002
  3.9603843707210035E+000  3.9603843707210035E+000    1260   1260   1.9999999999999998E-002 0.0000000000000000E+000  -2.6577925896848011E-002 -7.9182821115761221E-004  2.6589718631349397E-002
  3.9917166319919857E+000  3.9917166319919857E+000    1270   1270   1.9999999999999998E-002 0.0000000000000000E+000  -2.6511717419361491E-002 -5.2315032952587738E-004  2.6516878526541516E-002
  4.0231590776486010E+000  4.0231590776486010E+000    1280   1280   1.9999999999999998E-002 0.0000000000000000E+000  -2.6473726262553372E-002 -1.2179113189690171E-004  2.6474006408256700E-002
  4.0544187532286439E+000  4.0544187532286439E+000    1290   1290   1.9999999999999998E-002 0.0000000000000000E+000  -2.6463783573458439E-002  3.2851957371628910E-004  2.6465822604505673E-002
  4.0855541423337555E+000  4.0855541423337555E+000    1300   1300   1.9999999999999998E-002 0.0000000000000000E+000  -2.6439450508427699E-002  7.2648164192531057E-004  2.6449429460078195E-002
  4.1167026211461008E+000  4.1167026211461008E+000    1310   1310   1.9999999999999998E-002 0.0000000000000000E+000  -2.6359587683828804E-002  9.9217122315000327E-004  2.6378253668457780E-002
  4.1479979253384993E+000  4.1479979253384993E+000    1320   1320   1.9999999999999998E-002 0.0000000000000000E+000  -2.6231327124523216E-002  1.0768937610579774E-003  2.6253423069884678E-002
  4.1794861984312943E+000  4.1794861984312943E+000    1330   1330   1.9999999999999998E-002 0.0000000000000000E+000  -2.6091140903300367E-002  9.5425303200424913E-004  2.6108585417156606E-002
  4.2108097097566545E+000  4.2108097097566545E+000    1340   1340   1.9999999999999998E-002 0.0000000000000000E+000  -2.5982765360534969E-002  6.3637996570745407E-004  2.5990557424598836E-002
  4.2418957412098956E+000  4.2418957412098956E+000    1350   1350   1.9999999999999998E-002 0.0000000000000000E+000  -2.5931396699401338E-002  1.8286486134635001E-004  2.5932041461081269E-002
  4.2727880268353084E+000  4.2727880268353084E+000    1360   1360   1.9999999999999998E-002 0.0000000000000000E+000  -2.5907950489501212E-002 -3.0035720663509559E-004  2.5909691488283370E-002
  4.3035694070959511E+000  4.3035694070959511E+000    1370   1370   1.9999999999999998E-002 0.0000000000000000E+000  -2.5840302543637676E-002 -6.9978489963170247E-004  2.5849776294050981E-002
  4.3343435740358255E+000  4.3343435740358255E+000    1380   1380   1.9999999999999998E-002 0.0000000000000000E+000  -2.5706967766414354E-002 -9.4467702573245482E-004  2.5724319357884155E-002
  4.3652158110681220E+000  4.3652158110681220E+000    1390   1390   1.9999999999999998E-002 0.0000000000000000E+000  -2.5542776386461909E-002 -9.8872765462766203E-004  2.5561905404406410E-002
  4.3962745031994536E+000  4.3962745031994536E+000    1400   1400   1.9999999999999998E-002 0.0000000000000000E+000  -2.5393260036963045E-002 -8.0754627284622966E-004  2.5406097423406301E-002
  4.4273661244808586E+000  4.4273661244808586E+000    1410   1410   1.9999999999999998E-002 0.0000000000000000E+000  -2.5299841242850082E-002 -4.2089824449897852E-004  2.5303342116124509E-002
  4.4581568236971511E+000  4.4581568236971511E+000    1420   1420   1.9999999999999998E-002 0.0000000000000000E+000  -2.5260080979497860E-002  8.3398580220566973E-005  2.5260218653328649E-002
  4.4887848914605443E+000  4.4887848914605443E+000    1430   1430   1.9999999999999998E-002 0.0000000000000000E+000  -2.5191066317873582E-002  5.7271164147513173E-004  2.5197575694018383E-002
  4.5194251930963096E+000  4.5194251930963096E+000    1440   1440   1.9999999999999998E-002 0.0000000000000000E+000  -2.5033180257887943E-002  9.5047850153593689E-004  2.5051217998448551E-002
  4.5502484982806850E+000  4.5502484982806850E+000    1450   1450   1.9999999999999998E-002 0.0000000000000000E+000  -2.4818474508972392E-002  1.1582244929130540E-003  2.4845485725348499E-002
  4.5813952979780090E+000  4.5813952979780090E+000    1460   1460   1.9999999999999998E-002 0.0000000000000000E+000  -2.4598863942573818E-002  1.1431472826993316E-003  2.4625411529052692E-002
  4.6126343777389804E+000  4.6126343777389804E+000    1470   1470   1.9999999999999998E-002 0.0000000000000000E+000  -2.4427650961845648E-002  8.8765622144186000E-004  2.4443773544222326E-002
  4.6435875242018163E+000  4.6435875242018163E+000    1480   1480   1.9999999999999998E-002 0.0000000000000000E+000  -2.4339636331652538E-002  4.3813074492057211E-004  2.4343579344598134E-002
  4.6743091463333978E+000  4.6743091463333978E+000    1490   1490   1.9999999999999998E-002 0.0000000000000000E+000  -2.4285989197857542E-002 -8.4647269605263772E-005  2.4286136713744839E-002
  4.7049009630091847E+000  4.7049009630091847E+000    1500   1500   1.9999999999999998E-002 0.0000000000000000E+000  -2.4161619793955351E-002 -5.4265494043866118E-004  2.4167712871764210E-002
  4.7354875435675243E+000  4.7354875435675243E+000    1510   1510   1.9999999999999998E-002 0.0000000000000000E+000  -2.3961135395864396E-002 -8.6253152219712951E-004  2.3976654689212364E-002
