# 01:time 02:total_time 03:iteration 04:total_iteration 05:X 06:Y 07:curv_abs 008:Z
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002 -8.9898989898989878E-003  1.0101010101010094E-003  9.4730812218595445E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002 -8.7878787878787871E-003  1.2121212121212110E-003  9.4788369987199718E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002 -8.5858585858585829E-003  1.4141414141414141E-003  9.4705968245483340E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002 -8.3838383838383823E-003  1.6161616161616157E-003  9.4651797567655187E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002 -8.1818181818181798E-003  1.8181818181818172E-003  9.4624297635078384E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002 -7.9797979797979774E-003  2.0202020202020207E-003  9.4622279946744392E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002 -7.7777777777777759E-003  2.2222222222222223E-003  9.4637969389173690E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002 -7.5757575757575743E-003  2.4242424242424238E-003  9.4644455173986745E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002 -7.3737373737373728E-003  2.6262626262626254E-003  9.4308940355402732E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002 -7.1717171717171694E-003  2.8282828282828283E-003  9.4192770478259557E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002 -6.9696969696969679E-003  3.0303030303030298E-003  9.4471116634876892E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002 -6.7676767676767664E-003  3.2323232323232313E-003  9.4363253958840793E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002 -6.5656565656565639E-003  3.4343434343434338E-003  9.4258943192216104E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002 -6.3636363636363624E-003  3.6363636363636353E-003  9.4176560566571705E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002 -6.1616161616161599E-003  3.8383838383838376E-003  9.3777850903840889E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002 -5.9595959595959584E-003  4.0404040404040397E-003  9.3753979404942242E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002 -5.7575757575757569E-003  4.2424242424242413E-003  9.3709035493316950E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002 -5.5555555555555544E-003  4.4444444444444437E-003  9.3626709854139971E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002 -5.3535353535353520E-003  4.6464646464646461E-003  9.3501446609026714E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002 -5.1515151515151504E-003  4.8484848484848477E-003  9.3336675392113086E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002 -4.9494949494949480E-003  5.0505050505050501E-003  9.3328371450526041E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002 -4.7474747474747465E-003  5.2525252525252517E-003  9.3513443499405983E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002 -4.5454545454545440E-003  5.4545454545454541E-003  9.2713909178679472E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002 -4.3434343434343416E-003  5.6565656565656565E-003  9.2668142866619156E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002 -4.1414141414141409E-003  5.8585858585858572E-003  9.2698200761544544E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002 -3.9393939393939385E-003  6.0606060606060596E-003  9.2791475150093880E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002 -3.7373737373737370E-003  6.2626262626262603E-003  9.2521304232415531E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002 -3.5353535353535345E-003  6.4646464646464627E-003  9.2335769395105984E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002 -3.3333333333333321E-003  6.6666666666666651E-003  9.2969921157223769E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002 -3.1313131313131301E-003  6.8686868686868676E-003  9.2866654657014215E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002 -2.9292929292929287E-003  7.0707070707070691E-003  9.2785723052106519E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002 -2.7272727272727270E-003  7.2727272727272707E-003  9.2726110410019604E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002 -2.5252525252525255E-003  7.4747474747474722E-003  9.2682310746165050E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002 -2.3232323232323230E-003  7.6767676767676746E-003  9.2268578510806076E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002 -2.1212121212121206E-003  7.8787878787878771E-003  9.2209003013704187E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002 -1.9191919191919188E-003  8.0808080808080795E-003  9.2135406067344494E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002 -1.7171717171717157E-003  8.2828282828282819E-003  9.2050100733493316E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002 -1.5151515151515157E-003  8.4848484848484826E-003  9.2972691714711590E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002 -1.3131313131313127E-003  8.6868686868686850E-003  9.2782242447065961E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002 -1.1111111111111111E-003  8.8888888888888875E-003  9.2629927130323750E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002 -9.0909090909090934E-004  9.0909090909090881E-003  9.2778498325199993E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002 -7.0707070707070620E-004  9.2929292929292923E-003  9.2913412308278395E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002 -5.0505050505050466E-004  9.4949494949494930E-003  9.2994080199427067E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002 -3.0303030303030311E-004  9.6969696969696954E-003  9.3023478970529964E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002 -1.0101010101010161E-004  9.8989898989898961E-003  9.3008755344002373E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  1.0101010101010161E-004  1.0101010101010099E-002  9.3134270891936594E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  3.0303030303030311E-004  1.0303030303030302E-002  9.3353115715600569E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  5.0505050505050466E-004  1.0505050505050503E-002  9.3481997836146586E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  7.0707070707070789E-004  1.0707070707070707E-002  9.3526645527936569E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  9.0909090909090934E-004  1.0909090909090908E-002  9.3489562112294812E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  1.1111111111111111E-003  1.1111111111111109E-002  9.3404126622744172E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  1.3131313131313142E-003  1.1313131313131312E-002  9.3890037565065931E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  1.5151515151515157E-003  1.1515151515151513E-002  9.4124661792260706E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  1.7171717171717157E-003  1.1717171717171714E-002  9.3522016988359908E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  1.9191919191919172E-003  1.1919191919191916E-002  9.3707253837871924E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  2.1212121212121206E-003  1.2121212121212119E-002  9.3860158295583850E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  2.3232323232323222E-003  1.2323232323232320E-002  9.3977783834741153E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  2.5252525252525237E-003  1.2525252525252521E-002  9.4852661595663949E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  2.7272727272727270E-003  1.2727272727272724E-002  9.4938460080619737E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  2.9292929292929287E-003  1.2929292929292928E-002  9.5063589256028162E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  3.1313131313131314E-003  1.3131313131313131E-002  9.5231016809128838E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  3.3333333333333330E-003  1.3333333333333332E-002  9.5440514456074971E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  3.5353535353535345E-003  1.3535353535353533E-002  9.4933850952344869E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  3.7373737373737379E-003  1.3737373737373737E-002  9.5229291059754466E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  3.9393939393939394E-003  1.3939393939393938E-002  9.5874751282999266E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  4.1414141414141409E-003  1.4141414141414139E-002  9.5831612184838448E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  4.3434343434343407E-003  1.4343434343434340E-002  9.5858765864188448E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  4.5454545454545440E-003  1.4545454545454543E-002  9.5990045712100169E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  4.7474747474747456E-003  1.4747474747474744E-002  9.6226905523156052E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  4.9494949494949471E-003  1.4949494949494946E-002  9.7043771605992077E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  5.1515151515151504E-003  1.5151515151515148E-002  9.7221153217245284E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  5.3535353535353520E-003  1.5353535353535350E-002  9.7325103317982541E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  5.5555555555555535E-003  1.5555555555555553E-002  9.7510393874199721E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  5.7575757575757569E-003  1.5757575757575756E-002  9.7644655535932969E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  5.9595959595959602E-003  1.5959595959595960E-002  9.7733976950407903E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  6.1616161616161599E-003  1.6161616161616159E-002  9.7790307985269375E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  6.3636363636363633E-003  1.6363636363636362E-002  9.8302027623527301E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  6.5656565656565666E-003  1.6565656565656565E-002  9.8378447377925510E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  6.7676767676767664E-003  1.6767676767676764E-002  9.8486135788344739E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  6.9696969696969661E-003  1.6969696969696965E-002  9.8604693240908343E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  7.1717171717171694E-003  1.7171717171717169E-002  9.8458770625763385E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  7.3737373737373728E-003  1.7373737373737371E-002  9.8597365442289870E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  7.5757575757575725E-003  1.7575757575757570E-002  9.8706853878580638E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  7.7777777777777759E-003  1.7777777777777775E-002  9.9094187165751783E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  7.9797979797979792E-003  1.7979797979797977E-002  9.9105959355769144E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  8.1818181818181781E-003  1.8181818181818179E-002  9.9140082278859082E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  8.3838383838383823E-003  1.8383838383838382E-002  9.9210694349407404E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  8.5858585858585847E-003  1.8585858585858584E-002  9.9321927665497273E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  8.7878787878787854E-003  1.8787878787878785E-002  9.9594687839221585E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  8.9898989898989878E-003  1.8989898989898987E-002  9.9659981705609705E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  9.1919191919191920E-003  1.9191919191919190E-002  9.9718305526999824E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  9.3939393939393909E-003  1.9393939393939392E-002  9.9773241915563843E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  9.5959595959595915E-003  1.9595959595959591E-002  9.9814254618047115E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  9.7979797979797940E-003  1.9797979797979794E-002  9.9842644302202074E-001
  5.0119322836029116E+000  5.0119322836029116E+000    1600   1600   5.0000000000000000E-002  0.9999999999999998E-002  1.9999999999999998E-002  9.9859353754537458E-001
&
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -0.9999999999999998E-002 0.0000000000000000E+000  9.3890318409040780E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -9.7979797979797957E-003  2.0202020202020150E-004  9.3650695289835734E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -9.5959595959595933E-003  4.0404040404040477E-004  9.3408654953412355E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -9.3939393939393909E-003  6.0606060606060623E-004  9.3165384275920430E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -9.1919191919191902E-003  8.0808080808080777E-004  9.2900619502996164E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -8.9898989898989878E-003  1.0101010101010094E-003  9.2591191861128194E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -8.7878787878787871E-003  1.2121212121212110E-003  9.2276300051183781E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -8.5858585858585829E-003  1.4141414141414141E-003  9.2102980879104006E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -8.3838383838383823E-003  1.6161616161616157E-003  9.1957892767368107E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -8.1818181818181798E-003  1.8181818181818172E-003  9.1830855362429790E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -7.9797979797979774E-003  2.0202020202020207E-003  9.1714758119496977E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -7.7777777777777759E-003  2.2222222222222223E-003  9.1615075894650832E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -7.5757575757575743E-003  2.4242424242424238E-003  9.1561857446612844E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -7.3737373737373728E-003  2.6262626262626254E-003  9.1247678030232552E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -7.1717171717171694E-003  2.8282828282828283E-003  9.1236414490788693E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -6.9696969696969679E-003  3.0303030303030298E-003  9.0568280950763551E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -6.7676767676767664E-003  3.2323232323232313E-003  9.0521770022874648E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -6.5656565656565639E-003  3.4343434343434338E-003  9.0491405234652937E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -6.3636363636363624E-003  3.6363636363636353E-003  9.0475084306920869E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -6.1616161616161599E-003  3.8383838383838376E-003  9.0074051217598629E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -5.9595959595959584E-003  4.0404040404040397E-003  8.9993989572293884E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -5.7575757575757569E-003  4.2424242424242413E-003  8.9874097091920486E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -5.5555555555555544E-003  4.4444444444444437E-003  8.9719578978468756E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -5.3535353535353520E-003  4.6464646464646461E-003  8.9527676860046252E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -5.1515151515151504E-003  4.8484848484848477E-003  8.9300272647518124E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -4.9494949494949480E-003  5.0505050505050501E-003  8.8760717341672403E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -4.7474747474747465E-003  5.2525252525252517E-003  8.8467985995238898E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -4.5454545454545440E-003  5.4545454545454541E-003  8.8171914039942951E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -4.3434343434343416E-003  5.6565656565656565E-003  8.7893635831049614E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -4.1414141414141409E-003  5.8585858585858572E-003  8.7628871669848358E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -3.9393939393939385E-003  6.0606060606060596E-003  8.7383385711288212E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -3.7373737373737370E-003  6.2626262626262603E-003  8.6744521973484456E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -3.5353535353535345E-003  6.4646464646464627E-003  8.6736923459481936E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -3.3333333333333321E-003  6.6666666666666651E-003  8.5503030107902961E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -3.1313131313131301E-003  6.8686868686868676E-003  8.5245882765837439E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -2.9292929292929287E-003  7.0707070707070691E-003  8.5038502209816151E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -2.7272727272727270E-003  7.2727272727272707E-003  8.4889334695547358E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -2.5252525252525255E-003  7.4747474747474722E-003  8.4801345288829548E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -2.3232323232323230E-003  7.6767676767676746E-003  8.3731844260205452E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -2.1212121212121206E-003  7.8787878787878771E-003  8.3597034843806579E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -1.9191919191919188E-003  8.0808080808080795E-003  8.3397069339141829E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -1.7171717171717157E-003  8.2828282828282819E-003  8.3139984018253549E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -1.5151515151515157E-003  8.4848484848484826E-003  8.1594965270626502E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -1.3131313131313127E-003  8.6868686868686850E-003  8.1562810880780496E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -1.1111111111111111E-003  8.8888888888888875E-003  8.0526439365762207E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -9.0909090909090934E-004  9.0909090909090881E-003  8.0204760646805901E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -7.0707070707070620E-004  9.2929292929292923E-003  7.9792123809479340E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -5.0505050505050466E-004  9.4949494949494930E-003  7.9317390861098813E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -3.0303030303030311E-004  9.6969696969696954E-003  7.8754034737997988E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002 -1.0101010101010161E-004  9.8989898989898961E-003  7.8051603589369413E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002  1.0101010101010161E-004  1.0101010101010099E-002  7.7316713166139461E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002  3.0303030303030311E-004  1.0303030303030302E-002  7.6821450128836854E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002  5.0505050505050466E-004  1.0505050505050503E-002  7.6449141829524567E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002  7.0707070707070789E-004  1.0707070707070707E-002  7.6170022702137956E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002  9.0909090909090934E-004  1.0909090909090908E-002  7.5967767047210390E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002  1.1111111111111111E-003  1.1111111111111109E-002  7.5836268672724118E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002  1.3131313131313142E-003  1.1313131313131312E-002  7.5073057539103054E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002  1.5151515151515157E-003  1.1515151515151513E-002  7.4945500760266696E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002  1.7171717171717157E-003  1.1717171717171714E-002  7.4592507890133363E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002  1.9191919191919172E-003  1.1919191919191916E-002  7.4386608434344676E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002  2.1212121212121206E-003  1.2121212121212119E-002  7.4220270395511267E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002  2.3232323232323222E-003  1.2323232323232320E-002  7.4099327037307514E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002  2.5252525252525237E-003  1.2525252525252521E-002  7.3331887698128426E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002  2.7272727272727270E-003  1.2727272727272724E-002  7.3280444013330026E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002  2.9292929292929287E-003  1.2929292929292928E-002  7.3198904542921710E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002  3.1313131313131314E-003  1.3131313131313131E-002  7.3086170017712426E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002  3.3333333333333330E-003  1.3333333333333332E-002  7.2944140813871740E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002  3.5353535353535345E-003  1.3535353535353533E-002  7.2767837158656858E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002  3.7373737373737379E-003  1.3737373737373737E-002  7.2655297503896978E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002  3.9393939393939394E-003  1.3939393939393938E-002  7.2346772237224250E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002  4.1414141414141409E-003  1.4141414141414139E-002  7.2345301822474255E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002  4.3434343434343407E-003  1.4343434343434340E-002  7.2324050572354163E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002  4.5454545454545440E-003  1.4545454545454543E-002  7.2275994250784556E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002  4.7474747474747456E-003  1.4747474747474744E-002  7.2200097064822665E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002  4.9494949494949471E-003  1.4949494949494946E-002  7.2272484284828433E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002  5.1515151515151504E-003  1.5151515151515148E-002  7.2465762866817451E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002  5.3535353535353520E-003  1.5353535353535350E-002  7.2582307278171178E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002  5.5555555555555535E-003  1.5555555555555553E-002  7.2837099653345216E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002  5.7575757575757569E-003  1.5757575757575756E-002  7.3016091414705028E-001
  5.0734220545314396E+000  5.0734220545314396E+000    1620   1620   5.0000000000000000E-002  5.9595959595959602E-003  1.5959595959595960E-002  7.3128678199514220E-001
